sep=,
Name,Price,Spread,RollLong,RollShort,PIP,PIPCost,MarginCost,Market,Multiplier,Commission,Symbol,Leverage,Lotsize,Base,Quote,Country,Group,Description
Cocoa,8770.7,9.00,5.56000,-7.23000,1.0,0.94063643,162.46,UTC:09:45-18:29,1.00000000,0.00,Cocoa,50,1.00,Cocoa,USD,,,Cocoa Cash Contract
Wheat,540.9,0.90,-0.20000,0.10000,1.0,0.94066298,10.24,UTC:14:30-19:19,1.00000000,0.00,Wheat,50,1.00,Wheat,USD,,,Wheat Cash Contract
Soybeans,1003.2,1.40,-0.20000,0.03000,1.0,0.94064528,18.92,UTC:14:30-19:19,1.00000000,0.00,Soybeans,50,1.00,Soybeans,USD,,,Soybeans Cash Contract
OJ,487.75,1.570,1.18000,-2.07000,0.10,1.88134366,184.23,UTC:13:00-18:59,1.00000000,0.00,OJ,50,20.00,Orange Juice,USD,,,Orange Juice Cash Contract
LDSugar,552.5,0.74,-0.07000,-0.03000,1.0,0.94066298,10.47,UTC:08:45-17:54,1.00000000,0.00,LDSugar,50,1.00,Sugar10034,USD,,,LondonSugar
Lumber,584.09,1.320,-4.60000,3.44000,0.10,0.09406718,16.70,UTC:15:00-21:04,1.00000000,0.00,Lumber,33,1.00,Lumber,USD,,,Lumber (Cash)
Corn,4.2147,0.00900,-2.69000,1.87000,0.0010,0.09406453,12.07,UTC:14:30-19:19,100.00000000,0.00,Corn,33,100.00,Corn,USD,,,Corn (Cash)
LeanHogs,0.87480,0.001000,0.48000,-2.00000,0.00010,0.09406453,24.98,UTC:14:30-19:04,1000.00000000,0.00,LeanHogs,33,1000.00,LeanHogs,USD,,,Lean Hogs (Cash)
Cattle,1.84290,0.000800,-1.94000,-1.19000,0.00010,0.09406541,34.71,UTC:14:30-19:04,1000.00000000,0.00,Cattle,50,1000.00,Cattle,USD,,,Live Cattle (Cash)
Oats,3.4310,0.02445,0.98000,-1.63000,0.0010,0.94064528,98.66,UTC:14:30-19:19,1000.00000000,0.00,Oats,33,1000.00,Oats,USD,,,Oats (Cash)
SoyMeal,292.41,0.700,0.10000,-0.61000,0.10,0.09406364,8.37,UTC:14:30-19:19,1.00000000,0.00,SoyMeal,33,1.00,SoyMeal,USD,,,Soybean Meal (Cash)
SoyOil,0.46370,0.000900,0.97000,-1.85000,0.00010,0.09406541,13.25,UTC:14:30-19:19,1000.00000000,0.00,SoyOil,33,1000.00,SoyOil,USD,,,Soybean Oil (Cash)
RghRice,14.875,0.0400,-0.12000,-0.13000,0.010,0.94066298,140.39,UTC:14:30-19:19,100.00000000,0.00,RghRice,10,100.00,RghRice,USD,,,Rough Rice (Cash)
Copper,4.1195,0.00320,-0.84000,0.11000,0.0010,1.88127287,155.96,UTC:23:01-21:59,20.00000000,0.00,Copper,50,2000.00,Copper,USD,,,Copper Cash Contract
Aluminium,2547.700,4.2020,-5.53000,4.72000,0.010,0.00940654,1209.42,UTC:01:01-18:59,1.00000000,0.00,Aluminium,2,1.00,Aluminium,USD,,,Aluminium
Nickel,15857.030,11.6900,-40.06000,35.02000,0.010,0.00940663,7496.03,UTC:01:01-18:59,1.00000000,0.00,Nickel,2,1.00,Nickel,USD,,,Nickel
Lead,2010.850,3.4500,-4.36000,3.67000,0.010,0.00940654,948.71,UTC:01:01-18:59,1.00000000,0.00,Lead,2,1.00,Led,USD,,,Lead
Zinc,2921.740,4.7200,-3.50000,2.76000,0.010,0.00940645,1381.35,UTC:01:01-18:59,1.00000000,0.00,Zinc,2,1.00,Zinc,USD,,,Zinc
XAGSGD,41.281,0.0200,-0.57000,0.18000,0.010,35.18747889,291.78,UTC:23:01-16:59,50.00000000,0.00,XAGSGD,500,5000.00,XAG,SGD,,,XAGSGD
XAUCNH,18836.771,1.9467,-234.11000,55.72000,0.010,0.13035532,491.56,UTC:23:01-16:59,10.00000000,0.00,XAUCNH,500,100.00,XAU,CNH,,,XAUCNH
XAUSGD,3489.124,0.2206,-46.11000,4.40000,0.010,0.70374958,491.56,UTC:23:01-16:59,1.00000000,0.00,XAUSGD,500,100.00,XAU,SGD,,,XAUSGD
XAUTHB,90437.111,47.6134,-3440.93000,-2618.22000,0.010,0.02714023,491.54,UTC:23:01-16:59,10.00000000,0.00,XAUTHB,500,100.00,XAU,THB,,,XAUTHB
BTCUSD,87793.00,25.420,-22.50000,10.00000,0.10,0.09406187,822.94,UTC:10:00-21:59,0.01000000,0.00,BTCUSD,100,1.00,BTCUSD,USD,,,Bitcoin vs US Dollar
ETHUSD,3170.65,3.000,-22.50000,10.00000,0.10,0.09406187,29.72,UTC:10:00-21:59,0.01000000,0.00,ETHUSD,100,1.00,ETHUSD,USD,,,Ethereum vs US Dollar
LTCUSD,73.47,0.285,-22.50000,10.00000,0.10,0.09406187,6.87,UTC:10:00-21:59,0.01000000,0.00,LTCUSD,10,1.00,LTCUSD,USD,,,Litecoin vs US Dollar
BCHUSD,413.12,1.404,-22.50000,10.00000,0.10,0.09406010,38.79,UTC:10:00-21:59,0.01000000,0.00,BCHUSD,10,1.00,BitcoinCash,USD,,,BitcoinCash vs US Dollar
DOTUSD,5.058,0.0300,-22.50000,10.00000,0.010,0.09406187,4.74,UTC:10:00-21:59,1.00000000,0.00,DOTUSD,10,10.00,DOT,USD,,,Polkadot vs US Dollar
LINKUSD,13.474,0.0345,-22.50000,10.00000,0.010,0.09405480,12.56,UTC:10:00-21:59,1.00000000,0.00,LINKUSD,10,10.00,LINK,USD,,,Chainlink vs US Dollar
XLMUSD,0.1252,0.00120,-22.50000,10.00000,0.0010,0.09405303,5.85,UTC:10:00-21:59,1.00000000,0.00,XLMUSD,2,100.00,XLM,USD,,,Stellar Lumens vs US Dollar
XRPUSD,0.6755,0.00277,-22.50000,10.00000,0.0010,0.09405303,31.05,UTC:10:00-21:59,1.00000000,0.00,XRPUSD,2,100.00,XRP,USD,,,Ripple vs US Dollar
UNIUSD,8.450,0.0754,-22.50000,10.00000,0.010,0.09405126,7.95,UTC:10:00-21:59,1.00000000,0.00,UNIUSD,10,10.00,UNI,USD,,,Uniswap vs US Dollar
DOGEUSD,0.38710,0.001340,-22.50000,10.00000,0.00010,0.09405214,175.28,UTC:10:00-21:59,100.00000000,0.00,DOGEUSD,2,1000.00,DOGE,USD,,,Dogecoin vs US Dollar
ADAUSD,0.5364,0.00400,-22.50000,10.00000,0.0010,0.09405126,5.01,UTC:10:00-21:59,10.00000000,0.00,ADAUSD,10,100.00,ADA,USD,,,Cardano vs US Dollar
BNBUSD,610.45,1.541,-22.50000,10.00000,0.10,0.09405126,57.19,UTC:10:00-21:59,1.00000000,0.00,BNBUSD,10,1.00,BNB,USD,,,Binance Coin vs US Dollar
EOSUSD,0.5405,0.00300,-22.50000,10.00000,0.0010,0.09405214,5.07,UTC:10:00-21:59,10.00000000,0.00,EOSUSD,10,100.00,EOS,USD,,,EOS vs US Dollar
XTZUSD,0.7066,0.00342,-22.50000,10.00000,0.0010,0.09405214,6.59,UTC:10:00-21:59,10.00000000,0.00,XTZUSD,10,100.00,XTZ,USD,,,Tezos vs US Dollar
MATICUSD,0.3713,0.00610,-22.50000,10.00000,0.0010,0.09405126,3.47,UTC:10:00-21:59,100.00000000,0.00,MATICUSD,10,100.00,MATIC,USD,,,MATIC vs US Dollar
SOLUSD,207.50,0.428,-22.50000,10.00000,0.10,0.09405037,19.45,UTC:10:00-21:59,0.10000000,0.00,SOLUSD,10,1.00,SOL,USD,,,SOL vs US Dollar
AVAXUSD,32.236,0.0724,-22.50000,10.00000,0.010,0.09405126,30.11,UTC:10:00-21:59,1.00000000,0.00,AVAXUSD,10,10.00,AVAX,USD,,,Avalanche vs US Dollar
COMPUSD,46.947,0.1650,-22.50000,10.00000,0.010,0.00940521,8.87,UTC:10:00-21:59,1000.00000000,0.00,COMPUSD,5,1.00,COMPUSD,USD,,,COMPUSD
ETCUSD,21.831,0.1360,-22.50000,10.00000,0.010,0.00940521,4.08,UTC:10:00-21:59,1000.00000000,0.00,ETCUSD,5,1.00,ETCUSD,USD,,,ETCUSD
GLMRUSD,0.17873,0.004271,-22.50000,10.00000,0.00010,0.00009405,0.03,UTC:10:00-21:59,1000.00000000,0.00,GLMRUSD,5,1.00,GLMRUSD,USD,,,GLMRUSD
KSMUSD,18.294,0.1950,-22.50000,10.00000,0.010,0.00940575,3.41,UTC:10:00-21:59,1000.00000000,0.00,KSMUSD,5,1.00,KSMUSD,USD,,,KSMUSD
BTCAUD,134375.00,275.400,-22.50000,10.00000,0.10,0.06139904,8232.70,UTC:10:00-21:59,0.01000000,0.00,BTCAUD,10,1.00,BTC,AUD,,,BTCAUD
ETHAUD,4854.80,11.791,-22.50000,10.00000,0.10,0.06139979,297.23,UTC:10:00-21:59,0.01000000,0.00,ETHAUD,10,1.00,ETH,AUD,,,ETHAUD
BTCGBP,68777.00,99.320,-22.50000,10.00000,0.10,0.11994722,8232.70,UTC:10:00-21:59,0.01000000,0.00,BTCGBP,10,1.00,BTC,GBP,,,BTCGBP
ETHGBP,2483.80,6.061,-22.50000,10.00000,0.10,0.11994866,297.23,UTC:10:00-21:59,0.01000000,0.00,ETHGBP,10,1.00,ETH,GBP,,,ETHGBP
BTCEUR,82467.00,166.470,-22.50000,10.00000,0.10,0.10000000,8232.70,UTC:10:00-21:59,0.01000000,0.00,BTCEUR,10,1.00,BTC,EUR,,,BTCEUR
ETHEUR,2978.80,8.426,-22.50000,10.00000,0.10,0.10000000,297.23,UTC:10:00-21:59,0.01000000,0.00,ETHEUR,10,1.00,ETH,EUR,,,ETHEUR
US_TBond,116.679,0.0440,-3.05000,-1.95000,0.010,0.00940601,3.66,UTC:23:00-21:59,1.00000000,0.00,US_TBond,30,1.00,US_TBond,USD,,,US T-Bond- Cash Contract
USTN10YR,109.311,0.0440,-4.36000,-0.64000,0.010,0.00940575,3.43,UTC:23:00-21:59,1.00000000,0.00,USTN10YR,30,1.00,USTN10YR,USD,,,US T-Note 10YR- Cash Contract
USTN2YR,102.310,0.0400,-4.38000,-0.62000,0.010,0.00940539,3.21,UTC:23:00-21:59,1.00000000,0.00,USTN2YR,30,1.00,USTN2YR,USD,,,US T-Note 2YR- Cash Contract
USTN5YR,106.239,0.0270,-4.43000,-0.57000,0.010,0.00940521,3.33,UTC:23:00-21:59,1.00000000,0.00,USTN5YR,30,1.00,USTN5YR,USD,,,US T-Note 5YR- Cash Contract
UKGILT,93.718,0.0410,-0.94000,-4.06000,0.010,0.01199429,3.75,UTC:08:01-17:59,1.00000000,0.00,UKGILT,30,1.00,UKGILT,GBP,,,UK Gilt- Cash Contract
EUBobl,118.059,0.0350,-6.43000,1.43000,0.010,0.01000000,3.94,UTC:00:15-20:59,1.00000000,0.00,EUBobl,30,1.00,EUBobl,EUR,,,Euro Bobl - Cash Contract
EUBund,131.957,0.0340,-1.22000,-3.78000,0.010,0.01000000,4.41,UTC:00:15-20:59,1.00000000,0.00,EUBund,30,1.00,EUBund,EUR,,,Euro Bund- Cash Contract
EUBuxl,133.264,0.0420,-3.14000,-1.86000,0.010,0.01000000,4.44,UTC:00:15-20:59,1.00000000,0.00,EUBuxl,30,1.00,EUBuxl,EUR,,,Euro Buxl- Cash Contract
EUSchatz,105.250,0.0100,-4.02000,-0.98000,0.010,0.01000000,3.51,UTC:00:15-20:59,1.00000000,0.00,EUSchatz,30,1.00,EUShatz,EUR,,,Euro Schatz- Cash Contract
AUS200-F,8220.5,6.00,0.00000,0.00000,1.0,0.61394892,12.67,UTC:06:10-20:59,1.00000000,0.00,AUS200-F,400,1.00,AUS200-F,AUD,,,Australia 200 - Forward (18 Sep - 17 Dec)
GER40-F,19083.0,3.00,0.00000,0.00000,1.0,1.00000000,47.96,UTC:00:15-21:59,1.00000000,0.00,GER40-F,400,1.00,GER40-F,EUR,,,Germany 40 - Forward (19 Sep - 18 Dec)
HK50-F,19830.0,10.00,0.00000,0.00000,1.0,0.12090379,36.52,UTC:05:00-08:30,1.00000000,0.00,HK50-F,66,1.00,HK50-F,HKD,,,Hong Kong 50 - Forward (29 Oct - 26 Nov)
JPN225-F,38799.5,26.00,0.00000,0.00000,1.0,0.00607345,1.18,UTC:23:00-21:59,1.00000000,0.00,JPN225-F,200,1.00,JPN225-F,JPY,,,Japan 225 - Forward (11 Sep - 10 Dec)
UK100-F,8032.3,3.00,0.00000,0.00000,1.0,1.19935714,24.22,UTC:23:00-21:59,1.00000000,0.00,UK100-F,400,1.00,UK100-F,GBP,,,UK 100 - Forward (19 Sep - 18 Dec)
US30-F,43923.2,5.50,0.00000,0.00000,1.0,0.94045066,103.50,UTC:23:00-21:59,1.00000000,0.00,US30-F,400,1.00,US30-F,USD,,,US 30 - Forward (19 Sep - 18 Dec)
NAS100-F,21125.9,4.00,0.00000,0.00000,0.1,0.09404064,49.82,UTC:23:00-21:59,1.00000000,0.00,NAS100-F,400,1.00,NAS100-F,USD,,,US NDAQ 100 - Forward (19 Sep - 18 Dec)
US500-F,5996.3,1.19,0.00000,0.00000,0.1,0.09403622,14.14,UTC:23:00-21:59,1.00000000,0.00,US500-F,400,1.00,US500-F,USD,,,US SPX 500 - Forward (19 Sep - 18 Dec)
Crude-F,68.410,0.0510,0.00000,0.00000,0.010,0.94037107,64.70,UTC:23:00-21:59,1.00000000,0.00,Crude-F,100,100.00,Crude-F,USD,,,Crude WTI - Forward (18 Oct - 15 Nov)
Brent-F,72.170,0.0510,0.00000,0.00000,0.010,0.94037107,68.26,UTC:01:00-21:59,1.00000000,0.00,Brent-F,100,100.00,Brent-F,USD,,,Crude Oil Brent - Forward (29 Oct - 26 Nov)
XAUUSD-F,2616.30,0.500,0.00000,0.00000,0.10,9.40371070,1231.40,UTC:23:01-21:59,1.00000000,0.00,XAUUSD-F,200,100.00,XAUUSD-F,USD,,,Gold - Forward (25 Jul - 21 Nov)
XAGUSD-F,30.975,0.0340,0.00000,0.00000,0.010,47.01855352,1463.98,UTC:23:01-21:59,1000.00000000,0.00,XAGUSD-F,100,5000.00,XAGUSD-F,USD,,,Silver - Forward (23 Aug - 21 Nov)
AAXJ.US,74.37,0.010,-7.12000,2.12000,0.10,0.09403622,7.00,UTC:14:31-20:59,0.10000000,0.02,AAXJ.US,10,1.00,AAXJ.US,USD,US,,iShares MSCI All Country Asia ex Japan ETF
ACWI.US,120.50,0.020,-7.12000,2.12000,0.10,0.09403711,22.68,UTC:14:31-20:59,0.10000000,0.02,ACWI.US,5,1.00,ACWI.US,USD,US,,iShares MSCI ACWI ETF
ARKF.US,37.97,0.020,-7.12000,2.12000,0.10,0.09403711,8.94,UTC:14:31-20:59,0.10000000,0.02,ARKF.US,4,1.00,ARKF.US,USD,US,,ARK Fintech Innovation ETF
ARKK.US,56.85,0.030,-7.12000,2.12000,0.10,0.09404064,8.04,UTC:14:31-20:59,0.10000000,0.02,ARKK.US,6,1.00,ARKK.US,USD,US,,ARK Innovation ETF
ARKW.US,105.37,0.130,-7.12000,2.12000,0.10,0.09404153,49.64,UTC:14:31-20:59,0.10000000,0.02,ARKW.US,2,1.00,ARKW.US,USD,US,,ARK Next Generation Internet ETF
ARKX.US,17.90,0.380,-7.12000,2.12000,0.10,0.09404064,4.30,UTC:14:31-20:59,0.10000000,0.02,ARKX.US,4,1.00,ARKX.US,USD,US,,ARK Space Exploration &Innovation ETF
BRF.US,13.54,0.190,-7.12000,2.12000,0.10,0.09404064,0.65,UTC:14:31-20:59,0.10000000,0.02,BRF.US,20,1.00,BRF.US,USD,US,,VanEck Brazil Small-Cap ETF
BUZZ.US,24.19,0.110,-7.12000,2.12000,0.10,0.09403888,4.57,UTC:14:31-20:59,0.10000000,0.02,BUZZ.US,5,1.00,BUZZ.US,USD,US,,VanEck Social Sentiment ETF
CIBR.US,64.50,0.120,-7.12000,2.12000,0.10,0.09403976,12.16,UTC:14:31-20:59,0.10000000,0.02,CIBR.US,5,1.00,CIBR.US,USD,US,,First Trust NASDAQ Cybersecurity ETF
COPX.US,41.83,0.060,-7.12000,2.12000,0.10,0.09404064,5.92,UTC:14:31-20:59,0.10000000,0.02,COPX.US,6,1.00,COPX.US,USD,US,,Global X Copper Miners ETF
DBA.US,25.59,0.020,-7.12000,2.12000,0.10,0.09403976,6.03,UTC:14:31-20:59,0.10000000,0.02,DBA.US,4,1.00,DBA.US,USD,US,,Invesco DB Agriculture Fund
DIA.US,439.18,0.020,-7.12000,2.12000,0.10,0.09403799,20.67,UTC:14:31-20:59,0.10000000,0.02,DIA.US,20,1.00,DIA.US,USD,US,,SPDR Dow Jones Industrial Average ETF Trust
DVY.US,138.11,0.060,-7.12000,2.12000,0.10,0.09403976,6.50,UTC:14:31-20:59,0.10000000,0.02,DVY.US,20,1.00,DVY.US,USD,US,,iShares Select Dividend ETF
ECH.US,24.78,0.180,-7.12000,2.12000,0.10,0.09403622,3.53,UTC:14:31-20:59,0.10000000,0.02,ECH.US,6,1.00,ECH.US,USD,US,,iShares MSCI Chile ETF
EFA.US,77.69,0.010,-7.12000,2.12000,0.10,0.09403622,3.66,UTC:14:31-20:59,0.10000000,0.02,EFA.US,20,1.00,EFA.US,USD,US,,iShares MSCI EAFE ETF
EIDO.US,20.44,0.010,-7.12000,2.12000,0.10,0.09403269,1.92,UTC:14:31-20:59,0.10000000,0.02,EIDO.US,10,1.00,EIDO.US,USD,US,,iShares MSCI Indonesia ETF
ENZL.US,47.32,0.580,-7.12000,2.12000,0.10,0.09403357,9.02,UTC:14:31-20:59,0.10000000,0.02,ENZL.US,5,1.00,ENZL.US,USD,US,,iShares MSCI New Zealand ETF
EPHE.US,26.00,0.120,-7.12000,2.12000,0.10,0.09403269,4.92,UTC:14:31-20:59,0.10000000,0.02,EPHE.US,5,1.00,EPHE.US,USD,US,,iShares MSCI Philippines ETF
EPP.US,46.33,0.010,-7.12000,2.12000,0.10,0.09403269,4.36,UTC:14:31-20:59,0.10000000,0.02,EPP.US,10,1.00,EPP.US,USD,US,,iShares MSCI Pacific ex Japan ETF
EPU.US,42.08,0.650,-7.12000,2.12000,0.10,0.09403180,8.04,UTC:14:31-20:59,0.10000000,0.02,EPU.US,5,1.00,EPU.US,USD,US,,iShares MSCI Peru and Global Exposure ETF
EWA.US,25.51,0.010,-7.12000,2.12000,0.10,0.09403092,1.20,UTC:14:31-20:59,0.10000000,0.02,EWA.US,20,1.00,EWA.US,USD,US,,iShares MSCI Australia ETF
EWC.US,42.14,0.010,-7.12000,2.12000,0.10,0.09402915,1.98,UTC:14:31-20:59,0.10000000,0.02,EWC.US,20,1.00,EWC.US,USD,US,,iShares MSCI Canada ETF
EWD.US,38.67,0.010,-7.12000,2.12000,0.10,0.09402384,1.82,UTC:14:31-20:59,0.10000000,0.02,EWD.US,20,1.00,EWD.US,USD,US,,iShares MSCI Sweden ETF
EWG.US,31.55,0.010,-7.12000,2.12000,0.10,0.09402296,1.49,UTC:14:31-20:59,0.10000000,0.02,EWG.US,20,1.00,EWG.US,USD,US,,iShares MSCI Germany ETF
EWH.US,17.41,0.010,-7.12000,2.12000,0.10,0.09402384,1.64,UTC:14:31-20:59,0.10000000,0.02,EWH.US,10,1.00,EWH.US,USD,US,,iShares MSCI Hong Kong ETF
EWM.US,24.47,0.010,-7.12000,2.12000,0.10,0.09402208,3.46,UTC:14:31-20:59,0.10000000,0.02,EWM.US,6,1.00,EWM.US,USD,US,,iShares MSCI Malaysia ETF
EWP.US,32.34,0.010,-7.12000,2.12000,0.10,0.09402208,4.57,UTC:14:31-20:59,0.10000000,0.02,EWP.US,6,1.00,EWP.US,USD,US,,iShares MSCI Spain ETF
EWQ.US,36.36,0.020,-7.12000,2.12000,0.10,0.09402296,3.42,UTC:14:31-20:59,0.10000000,0.02,EWQ.US,10,1.00,EWQ.US,USD,US,,iShares MSCI France ETF
EWS.US,22.21,0.010,-7.12000,2.12000,0.10,0.09402208,1.05,UTC:14:31-20:59,0.10000000,0.02,EWS.US,20,1.00,EWS.US,USD,US,,iShares MSCI Singapore ETF
EWT.US,54.03,0.010,-7.12000,2.12000,0.10,0.09402119,5.09,UTC:14:31-20:59,0.10000000,0.02,EWT.US,10,1.00,EWT.US,USD,US,,iShares MSCI Taiwan ETF
EWU.US,34.63,0.010,-7.12000,2.12000,0.10,0.09402031,1.63,UTC:14:31-20:59,0.10000000,0.02,EWU.US,20,1.00,EWU.US,USD,US,,iShares MSCI United Kingdom ETF
EWW.US,50.58,0.020,-7.12000,2.12000,0.10,0.09402208,4.76,UTC:14:31-20:59,0.10000000,0.02,EWW.US,10,1.00,EWW.US,USD,US,,iShares MSCI Mexico Capped ETF
EWX.US,60.25,0.410,-7.12000,2.12000,0.10,0.09402031,8.57,UTC:14:31-20:59,0.10000000,0.02,EWX.US,6,1.00,EWX.US,USD,US,,SPDR S&P Emerging Markets SmallCap ETF
EWY.US,56.88,0.010,-7.12000,2.12000,0.10,0.09402119,10.71,UTC:14:31-20:59,0.10000000,0.02,EWY.US,5,1.00,EWY.US,USD,US,,iShares MSCI South Korea ETF
EWZ.US,27.69,0.010,-7.12000,2.12000,0.10,0.09401766,5.21,UTC:14:31-20:59,0.10000000,0.02,EWZ.US,5,1.00,EWZ.US,USD,US,,iShares MSCI Brazil Capped ETF
EXI.US,149.86,0.160,-7.12000,2.12000,0.10,0.09401589,7.06,UTC:14:31-20:59,0.10000000,0.02,EXI.US,20,1.00,EXI.US,USD,US,,iShares Global Industrials ETF
EZA.US,46.72,0.540,-7.12000,2.12000,0.10,0.09401500,6.68,UTC:14:31-20:59,0.10000000,0.02,EZA.US,6,1.00,EZA.US,USD,US,,iShares MSCI South Africa ETF
FAN.US,15.53,0.220,-7.12000,2.12000,0.10,0.09401766,3.71,UTC:14:31-20:59,0.10000000,0.02,FAN.US,4,1.00,FAN.US,USD,US,,First Trust Global Wind Energy ETF
FXI.US,30.33,0.010,-7.12000,2.12000,0.10,0.09401942,2.86,UTC:14:31-20:59,0.10000000,0.02,FXI.US,10,1.00,FXI.US,USD,US,,iShares China Large-Cap ETF
GDX.US,36.13,0.010,-7.12000,2.12000,0.10,0.09402119,3.40,UTC:14:31-20:59,0.10000000,0.02,GDX.US,10,1.00,GDX.US,USD,US,,VanEck Gold Miners ETF
GDXJ.US,46.03,0.010,-7.12000,2.12000,0.10,0.09401589,6.51,UTC:14:31-20:59,0.10000000,0.02,GDXJ.US,6,1.00,GDXJ.US,USD,US,,VanEck Junior Gold Miners ETF
ICLN.US,12.00,0.020,-7.12000,2.12000,0.10,0.09401500,2.26,UTC:14:31-20:59,0.10000000,0.02,ICLN.US,5,1.00,ICLN.US,USD,US,,iShares Global Clean Energy ETF
IEF.US,93.32,0.010,-7.12000,2.12000,0.10,0.09401412,8.78,UTC:14:31-20:59,0.10000000,0.02,IEF.US,10,1.00,IEF.US,USD,US,,iShares 7-10 Year Treasury Bond ETF
IEV.US,53.22,0.020,-7.12000,2.12000,0.10,0.09401324,5.01,UTC:14:31-20:59,0.10000000,0.02,IEV.US,10,1.00,IEV.US,USD,US,,iShares Europe ETF
IGE.US,46.07,0.010,-7.12000,2.12000,0.10,0.09401677,8.67,UTC:14:31-20:59,0.10000000,0.02,IGE.US,5,1.00,IGE.US,USD,US,,iShares North American Natural Resources ETF
IGF.US,53.55,0.070,-7.12000,2.12000,0.10,0.09401500,2.52,UTC:14:31-20:59,0.10000000,0.02,IGF.US,20,1.00,IGF.US,USD,US,,iShares Global Infrastructure ETF
ILF.US,24.50,0.010,-7.12000,2.12000,0.10,0.09401589,3.46,UTC:14:31-20:59,0.10000000,0.02,ILF.US,6,1.00,ILF.US,USD,US,,iShares Latin America 40 ETF
INDY.US,52.15,0.430,-7.12000,2.12000,0.10,0.09401500,7.43,UTC:14:31-20:59,0.10000000,0.02,INDY.US,6,1.00,INDY.US,USD,US,,iShares India 50 ETF
IUSG.US,139.08,0.040,-7.12000,2.12000,0.10,0.09401589,6.55,UTC:14:31-20:59,0.10000000,0.02,IUSG.US,20,1.00,IUSG.US,USD,US,,iShares Core S&P US Growth ETF
IWM.US,237.23,0.020,-7.12000,2.12000,0.10,0.09401500,11.16,UTC:14:31-20:59,0.10000000,0.02,IWM.US,20,1.00,IWM.US,USD,US,,iShares Russell 2000 ETF
IWV.US,342.00,0.070,-7.12000,2.12000,0.10,0.09400882,16.10,UTC:14:31-20:59,0.10000000,0.02,IWV.US,20,1.00,IWV.US,USD,US,,iShares Russell 3000 ETF
IXC.US,41.54,0.020,-7.12000,2.12000,0.10,0.09400705,1.96,UTC:14:31-20:59,0.10000000,0.02,IXC.US,20,1.00,IXC.US,USD,US,,iShares Global Energy ETF
IXP.US,96.42,0.530,-7.12000,2.12000,0.10,0.09400617,18.25,UTC:14:31-20:59,0.10000000,0.02,IXP.US,5,1.00,IXP.US,USD,US,,iShares Global Comm Services ETF
IYR.US,97.93,0.010,-7.12000,2.12000,0.10,0.09400793,18.44,UTC:14:31-20:59,0.10000000,0.02,IYR.US,5,1.00,IYR.US,USD,US,,iShares US Real Estate ETF
KBE.US,60.82,0.020,-7.12000,2.12000,0.10,0.09401235,2.86,UTC:14:31-20:59,0.10000000,0.02,KBE.US,20,1.00,KBE.US,USD,US,,SPDR S&P Bank ETF
KRBN.US,31.91,0.340,-7.12000,2.12000,0.10,0.09401059,7.59,UTC:14:31-20:59,0.10000000,0.02,KRBN.US,4,1.00,KRBN.US,USD,US,,KraneShares Global Carbon Strategy ETF
KRE.US,66.57,0.010,-7.12000,2.12000,0.10,0.09401059,3.13,UTC:14:31-20:59,0.10000000,0.02,KRE.US,20,1.00,KRE.US,USD,US,,SPDR S&P Regional Banking ETF
LIT.US,45.73,0.140,-7.12000,2.12000,0.10,0.09401059,6.48,UTC:14:31-20:59,0.10000000,0.02,LIT.US,6,1.00,LIT.US,USD,US,,Global X Lithium & Battery Tech ETF
MCHI.US,47.87,0.010,-7.12000,2.12000,0.10,0.09401059,4.51,UTC:14:31-20:59,0.10000000,0.02,MCHI.US,10,1.00,MCHI.US,USD,US,,iShares MSCI China ETF
MDY.US,601.15,0.090,-7.12000,2.12000,0.10,0.09401324,28.29,UTC:14:31-20:59,0.10000000,0.02,MDY.US,20,1.00,MDY.US,USD,US,,SPDR S&P MidCap 400 ETF Trust
MOO.US,69.52,0.980,-7.12000,2.12000,0.10,0.09400970,3.32,UTC:14:31-20:59,0.10000000,0.02,MOO.US,20,1.00,MOO.US,USD,US,,VanEck Agribusiness ETF
NERD.US,19.20,0.390,-7.12000,2.12000,0.10,0.09401412,4.61,UTC:14:31-20:59,0.10000000,0.02,NERD.US,4,1.00,NERD.US,USD,US,,Roundhill Video Games ETF
NORW.US,24.63,0.220,-7.12000,2.12000,0.10,0.09401235,5.85,UTC:14:31-20:59,0.10000000,0.02,NORW.US,4,1.00,NORW.US,USD,US,,Global X MSCI Norway ETF
PFF.US,32.69,0.020,-7.12000,2.12000,0.10,0.09401147,1.54,UTC:14:31-20:59,0.10000000,0.02,PFF.US,20,1.00,PFF.US,USD,US,,iShares Preferred and Income Securities ETF
QAT.US,18.32,0.450,-7.12000,2.12000,0.10,0.09401059,4.42,UTC:14:31-20:59,0.10000000,0.02,QAT.US,4,1.00,QAT.US,USD,US,,iShares MSCI Qatar Capped ETF
SDY.US,140.84,0.050,-7.12000,2.12000,0.10,0.09400793,6.63,UTC:14:31-20:59,0.10000000,0.02,SDY.US,20,1.00,SDY.US,USD,US,,SPDR S&P Dividend ETF
SGOL.US,24.82,0.010,-7.12000,2.12000,0.10,0.09400617,1.17,UTC:14:31-20:59,0.10000000,0.02,SGOL.US,20,1.00,SGOL.US,USD,US,,abrdn Physical Gold Shares ETF
SHV.US,110.25,0.010,-7.12000,2.12000,0.10,0.09400617,5.19,UTC:14:31-20:59,0.10000000,0.02,SHV.US,20,1.00,SHV.US,USD,US,,iShares Short Treasury Bond ETF
